,researcher,date,hour_HOBO,hour_OMEGA,temp,intensity,humidity,pendant_id,lat,long,region,site_code,sensor_pendant,microsite,rep,x,y,z
116,ng,2022-05-19,8:00:00 AM,,26.292,960,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
117,ng,2022-05-19,9:00:00 AM,,27.862,768,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
118,ng,2022-05-19,10:00:00 AM,,30.659,960,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
119,ng,2022-05-19,11:00:00 AM,,32.911,1536,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
120,ng,2022-05-19,12:00:00 PM,,33.953,1344,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
121,ng,2022-05-19,1:00:00 PM,,36.295,2688,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
122,ng,2022-05-19,2:00:00 PM,,37.274,2944,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
123,ng,2022-05-19,3:00:00 PM,,37.714,3200,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
124,ng,2022-05-19,4:00:00 PM,,37.935,2816,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
125,ng,2022-05-19,5:00:00 PM,,38.602,2304,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
126,ng,2022-05-19,6:00:00 PM,,36.403,1344,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
127,ng,2022-05-19,7:00:00 PM,,35.649,3456,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
128,ng,2022-05-19,8:00:00 PM,,26.781,55,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
129,ng,2022-05-19,9:00:00 PM,,23.869,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
130,ng,2022-05-19,10:00:00 PM,,21.091,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
