,researcher,date,hour_HOBO,hour_OMEGA,temp,intensity,humidity,pendant_id,lat,long,region,site_code,sensor_pendant,microsite,rep,x,y,z
1,ng,2022-05-26,1:00:00 PM,NA,52.149,7168,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
2,ng,2022-05-26,2:00:00 PM,NA,48.155,3456,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
3,ng,2022-05-26,3:00:00 PM,NA,51.014,3712,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
4,ng,2022-05-26,4:00:00 PM,NA,47.499,1152,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
5,ng,2022-05-26,5:00:00 PM,NA,48.288,1984,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
6,ng,2022-05-26,6:00:00 PM,NA,43.359,1344,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
7,ng,2022-05-26,7:00:00 PM,NA,39.615,464,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
8,ng,2022-05-26,8:00:00 PM,NA,34.374,4,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
9,ng,2022-05-26,9:00:00 PM,NA,32.911,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
10,ng,2022-05-26,10:00:00 PM,NA,31.37,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
11,ng,2022-05-26,11:00:00 PM,NA,28.06,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
12,ng,2022-05-27,12:00:00 AM,NA,29.152,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
13,ng,2022-05-27,1:00:00 AM,NA,27.272,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
14,ng,2022-05-27,2:00:00 AM,NA,26.977,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
15,ng,2022-05-27,3:00:00 AM,NA,27.075,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
16,ng,2022-05-27,4:00:00 AM,NA,25.902,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
17,ng,2022-05-27,5:00:00 AM,NA,25.125,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
18,ng,2022-05-27,6:00:00 AM,NA,25.416,80,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
19,ng,2022-05-27,7:00:00 AM,NA,29.752,800,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
20,ng,2022-05-27,8:00:00 AM,NA,33.014,960,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
21,ng,2022-05-27,9:00:00 AM,NA,35.756,1280,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
22,ng,2022-05-27,10:00:00 AM,NA,38.157,1216,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
23,ng,2022-05-27,11:00:00 AM,NA,39.729,1024,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
24,ng,2022-05-27,12:00:00 PM,NA,44.704,3328,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
25,ng,2022-05-27,1:00:00 PM,NA,49.632,3072,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
26,ng,2022-05-27,2:00:00 PM,NA,51.295,3200,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
27,ng,2022-05-27,3:00:00 PM,NA,49.36,3968,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
28,ng,2022-05-27,4:00:00 PM,NA,40.53,960,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
29,ng,2022-05-27,5:00:00 PM,NA,38.602,608,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
30,ng,2022-05-27,6:00:00 PM,NA,36.62,416,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
31,ng,2022-05-27,7:00:00 PM,NA,34.903,232,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
32,ng,2022-05-27,8:00:00 PM,NA,32.188,3,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
33,ng,2022-05-27,9:00:00 PM,NA,30.255,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
34,ng,2022-05-27,10:00:00 PM,NA,28.456,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
35,ng,2022-05-27,11:00:00 PM,NA,28.555,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
36,ng,2022-05-28,12:00:00 AM,NA,26.292,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
37,ng,2022-05-28,1:00:00 AM,NA,25.319,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
38,ng,2022-05-28,2:00:00 AM,NA,24.835,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
39,ng,2022-05-28,3:00:00 AM,NA,24.448,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
40,ng,2022-05-28,4:00:00 AM,NA,23.677,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
41,ng,2022-05-28,5:00:00 AM,NA,22.717,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
42,ng,2022-05-28,6:00:00 AM,NA,22.812,90,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
43,ng,2022-05-28,7:00:00 AM,NA,24.931,464,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
44,ng,2022-05-28,8:00:00 AM,NA,27.665,896,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
45,ng,2022-05-28,9:00:00 AM,NA,30.154,1152,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
46,ng,2022-05-28,10:00:00 AM,NA,33.118,1536,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
47,ng,2022-05-28,11:00:00 AM,NA,35.864,1728,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
48,ng,2022-05-28,12:00:00 PM,NA,41.341,3968,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
49,ng,2022-05-28,1:00:00 PM,NA,46.21,3584,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
50,ng,2022-05-28,2:00:00 PM,NA,45.076,3456,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
51,ng,2022-05-28,3:00:00 PM,NA,47.368,3072,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
52,ng,2022-05-28,4:00:00 PM,NA,46.337,2304,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
53,ng,2022-05-28,5:00:00 PM,NA,41.341,1600,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
54,ng,2022-05-28,6:00:00 PM,NA,38.938,896,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
55,ng,2022-05-28,7:00:00 PM,NA,33.743,352,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
56,ng,2022-05-28,8:00:00 PM,NA,29.853,25,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
57,ng,2022-05-28,9:00:00 PM,NA,26.683,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
58,ng,2022-05-28,10:00:00 PM,NA,25.125,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
59,ng,2022-05-28,11:00:00 PM,NA,24.351,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
60,ng,2022-05-29,12:00:00 AM,NA,23.581,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
61,ng,2022-05-29,1:00:00 AM,NA,22.812,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
62,ng,2022-05-29,2:00:00 AM,NA,22.333,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
63,ng,2022-05-29,3:00:00 AM,NA,21.664,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
64,ng,2022-05-29,4:00:00 AM,NA,21.187,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
65,ng,2022-05-29,5:00:00 AM,NA,20.71,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
66,ng,2022-05-29,6:00:00 AM,NA,18.426,136,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
67,ng,2022-05-29,7:00:00 AM,NA,22.333,512,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
68,ng,2022-05-29,8:00:00 AM,NA,26.39,896,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
69,ng,2022-05-29,9:00:00 AM,NA,28.456,1088,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
70,ng,2022-05-29,10:00:00 AM,NA,31.574,1024,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
71,ng,2022-05-29,11:00:00 AM,NA,34.058,896,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
72,ng,2022-05-29,12:00:00 PM,NA,47.109,4352,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
73,ng,2022-05-29,1:00:00 PM,NA,46.337,4352,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
74,ng,2022-05-29,2:00:00 PM,NA,48.155,3968,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
75,ng,2022-05-29,3:00:00 PM,NA,46.593,3328,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
76,ng,2022-05-29,4:00:00 PM,NA,44.704,2816,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
77,ng,2022-05-29,5:00:00 PM,NA,40.185,2304,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
78,ng,2022-05-29,6:00:00 PM,NA,37.165,1152,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
79,ng,2022-05-29,7:00:00 PM,NA,32.704,384,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
80,ng,2022-05-29,8:00:00 PM,NA,26.879,12,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
81,ng,2022-05-29,9:00:00 PM,NA,26,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
82,ng,2022-05-29,10:00:00 PM,NA,24.545,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
83,ng,2022-05-29,11:00:00 PM,NA,23.581,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
84,ng,2022-05-30,12:00:00 AM,NA,20.234,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
85,ng,2022-05-30,1:00:00 AM,NA,19.948,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
86,ng,2022-05-30,2:00:00 AM,NA,18.806,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
87,ng,2022-05-30,3:00:00 AM,NA,18.331,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
88,ng,2022-05-30,4:00:00 AM,NA,16.903,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
89,ng,2022-05-30,5:00:00 AM,NA,16.237,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
90,ng,2022-05-30,6:00:00 AM,NA,14.325,160,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
91,ng,2022-05-30,7:00:00 AM,NA,20.138,416,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
92,ng,2022-05-30,8:00:00 AM,NA,23.773,768,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
93,ng,2022-05-30,9:00:00 AM,NA,27.862,768,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
94,ng,2022-05-30,10:00:00 AM,NA,33.743,3584,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
95,ng,2022-05-30,11:00:00 AM,NA,44.334,4096,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
96,ng,2022-05-30,12:00:00 PM,NA,46.85,4352,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
97,ng,2022-05-30,1:00:00 PM,NA,45.829,3968,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
98,ng,2022-05-30,2:00:00 PM,NA,48.554,3456,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
99,ng,2022-05-30,3:00:00 PM,NA,44.828,3200,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
100,ng,2022-05-30,4:00:00 PM,NA,44.457,2048,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
101,ng,2022-05-30,5:00:00 PM,NA,38.046,1536,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
102,ng,2022-05-30,6:00:00 PM,NA,36.403,992,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
103,ng,2022-05-30,7:00:00 PM,NA,30.76,320,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
104,ng,2022-05-30,8:00:00 PM,NA,21.855,13,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
105,ng,2022-05-30,9:00:00 PM,NA,18.901,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
106,ng,2022-05-30,10:00:00 PM,NA,20.615,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
107,ng,2022-05-30,11:00:00 PM,NA,22.621,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
108,ng,2022-05-31,12:00:00 AM,NA,21.76,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
109,ng,2022-05-31,1:00:00 AM,NA,21.951,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
110,ng,2022-05-31,2:00:00 AM,NA,19.662,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
111,ng,2022-05-31,3:00:00 AM,NA,18.806,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
112,ng,2022-05-31,4:00:00 AM,NA,12.401,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
113,ng,2022-05-31,5:00:00 AM,NA,11.236,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
114,ng,2022-05-31,6:00:00 AM,NA,12.401,152,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
115,ng,2022-05-31,7:00:00 AM,NA,19.662,352,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
116,ng,2022-05-31,8:00:00 AM,NA,24.255,576,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
117,ng,2022-05-31,9:00:00 AM,NA,27.764,1024,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
118,ng,2022-05-31,10:00:00 AM,NA,30.963,768,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
119,ng,2022-05-31,11:00:00 AM,NA,40.876,4352,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
120,ng,2022-05-31,12:00:00 PM,NA,45.703,3584,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
121,ng,2022-05-31,1:00:00 PM,NA,50.042,2816,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
122,ng,2022-05-31,2:00:00 PM,NA,52.437,2560,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
123,ng,2022-05-31,3:00:00 PM,NA,51.014,2432,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
124,ng,2022-05-31,4:00:00 PM,NA,47.629,2432,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
125,ng,2022-05-31,5:00:00 PM,NA,42.046,896,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
126,ng,2022-05-31,6:00:00 PM,NA,35.222,576,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
127,ng,2022-05-31,7:00:00 PM,NA,31.166,272,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
128,ng,2022-05-31,8:00:00 PM,NA,26.195,12,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
129,ng,2022-05-31,9:00:00 PM,NA,18.331,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
130,ng,2022-05-31,10:00:00 PM,NA,17.665,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
131,ng,2022-05-31,11:00:00 PM,NA,19.092,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
132,ng,2006-01-02, 12:00:00 AM,NA,19.758,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
133,ng,2006-01-02, 1:00:00 AM,NA,21.664,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
134,ng,2006-01-02, 2:00:00 AM,NA,19.092,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
135,ng,2006-01-02, 3:00:00 AM,NA,19.187,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
136,ng,2006-01-02, 4:00:00 AM,NA,19.282,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
137,ng,2006-01-02, 5:00:00 AM,NA,17.76,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
138,ng,2006-01-02, 6:00:00 AM,NA,18.521,216,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
139,ng,2006-01-02, 7:00:00 AM,NA,20.996,448,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
140,ng,2006-01-02, 8:00:00 AM,NA,25.708,672,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
141,ng,2006-01-02, 9:00:00 AM,NA,29.152,608,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
142,ng,2006-01-02, 10:00:00 AM,NA,33.118,512,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
143,ng,2006-01-02, 11:00:00 AM,NA,49.632,3584,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
144,ng,2006-01-02, 12:00:00 PM,NA,55.271,3328,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
145,ng,2006-01-02, 1:00:00 PM,NA,56.679,3456,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
146,ng,2006-01-02, 2:00:00 PM,NA,53.461,4352,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
147,ng,2006-01-02, 3:00:00 PM,NA,54.206,4352,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
148,ng,2006-01-02, 4:00:00 PM,NA,48.421,2944,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
149,ng,2006-01-02, 5:00:00 PM,NA,43.601,896,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
150,ng,2006-01-02, 6:00:00 PM,NA,37.824,576,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
151,ng,2006-01-02, 7:00:00 PM,NA,33.743,256,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
152,ng,2006-01-02, 8:00:00 PM,NA,27.468,13,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
153,ng,2006-01-02, 9:00:00 PM,NA,24.062,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
154,ng,2006-01-02, 10:00:00 PM,NA,21.855,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
155,ng,2006-01-02, 11:00:00 PM,NA,20.901,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
156,ng,2006-02-02, 12:00:00 AM,NA,17.57,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
157,ng,2006-02-02, 1:00:00 AM,NA,17.57,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
158,ng,2006-02-02, 2:00:00 AM,NA,15.569,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
159,ng,2006-02-02, 3:00:00 AM,NA,15.664,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
160,ng,2006-02-02, 4:00:00 AM,NA,13.173,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
161,ng,2006-02-02, 5:00:00 AM,NA,11.431,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
162,ng,2006-02-02, 6:00:00 AM,NA,12.207,200,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
163,ng,2006-02-02, 7:00:00 AM,NA,19.377,448,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
164,ng,2006-02-02, 8:00:00 AM,NA,23.773,608,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
165,ng,2006-02-02, 9:00:00 AM,NA,28.555,576,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
166,ng,2006-02-02, 10:00:00 AM,NA,34.585,512,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
167,ng,2006-02-02, 11:00:00 AM,NA,48.955,3584,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
168,ng,2006-02-02, 12:00:00 PM,NA,53.609,3456,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
169,ng,2006-02-02, 1:00:00 PM,NA,55.117,2688,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
170,ng,2006-02-02, 2:00:00 PM,NA,56.838,6656,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
171,ng,2006-02-02, 3:00:00 PM,NA,52.727,5120,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
172,ng,2006-02-02, 4:00:00 PM,NA,48.155,2688,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
173,ng,2006-02-02, 5:00:00 PM,NA,48.023,1600,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
174,ng,2006-02-02, 6:00:00 PM,NA,40.415,960,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
175,ng,2006-02-02, 7:00:00 PM,NA,36.079,368,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
176,ng,2006-02-02, 8:00:00 PM,NA,31.676,8,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
177,ng,2006-02-02, 9:00:00 PM,NA,31.574,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
178,ng,2006-02-02, 10:00:00 PM,NA,30.255,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
179,ng,2006-02-02, 11:00:00 PM,NA,27.665,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
180,ng,2006-03-02, 12:00:00 AM,NA,27.468,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
181,ng,2006-03-02, 1:00:00 AM,NA,25.222,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
182,ng,2006-03-02, 2:00:00 AM,NA,27.173,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
183,ng,2006-03-02, 3:00:00 AM,NA,26.195,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
184,ng,2006-03-02, 4:00:00 AM,NA,23.966,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
185,ng,2006-03-02, 5:00:00 AM,NA,23.292,0,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
186,ng,2006-03-02, 6:00:00 AM,NA,18.426,320,NA,1174236,35.85309,-116.18443,Mojave,Tecopa,HOBO,square,8,0,0,0
